"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(35, 1, 10)",1,8934
"(35, 2, 1)",0,0
"(35, 2, 2)",0,0
"(35, 2, 3)",0,0
"(35, 2, 4)",0,0
"(35, 2, 5)",0,0
"(35, 2, 6)",0,0
"(35, 2, 7)",0,0
"(35, 2, 8)",0,0
"(35, 2, 9)",0,0
"(35, 2, 10)",0,0
"(35, 3, 1)",1,8990
"(35, 3, 2)",1,9046
"(35, 3, 3)",1,9102
"(35, 3, 4)",1,9158
"(35, 3, 5)",1,9214
"(35, 3, 6)",1,9270
"(35, 3, 7)",1,9326
"(35, 3, 8)",1,9382
"(35, 3, 9)",0,0
"(35, 3, 10)",0,0
"(35, 4, 1)",1,7870
"(35, 4, 2)",1,7926
"(35, 4, 3)",1,7982
"(35, 4, 4)",1,8038
"(35, 4, 5)",1,8094
"(35, 4, 6)",1,8150
"(35, 4, 7)",1,8206
"(35, 4, 8)",1,8262
"(35, 4, 9)",1,8318
"(35, 4, 10)",1,8374
"(35, 5, 1)",1,6863
"(35, 5, 2)",1,6919
"(35, 5, 3)",1,6975
"(35, 5, 4)",1,7031
"(35, 5, 5)",1,7087
"(35, 5, 6)",1,7143
"(35, 5, 7)",1,7199
"(35, 5, 8)",1,7255
"(35, 5, 9)",1,7311
"(35, 5, 10)",1,7367
"(35, 6, 1)",0,0
"(35, 6, 2)",0,0
"(35, 6, 3)",0,0
"(35, 6, 4)",0,0
"(35, 6, 5)",0,0
"(35, 6, 6)",0,0
"(35, 6, 7)",0,0
"(35, 6, 8)",0,0
"(35, 6, 9)",0,0
"(35, 6, 10)",0,0
"(35, 7, 1)",1,7423
"(35, 7, 2)",1,7479
"(35, 7, 3)",1,7535
"(35, 7, 4)",1,7591
"(35, 7, 5)",1,7647
"(35, 7, 6)",1,7703
"(35, 7, 7)",1,7759
"(35, 7, 8)",1,7815
"(35, 7, 9)",0,0
"(35, 7, 10)",0,0
"(35, 8, 1)",1,6303
"(35, 8, 2)",1,6359
"(35, 8, 3)",1,6415
"(35, 8, 4)",1,6471
"(35, 8, 5)",1,6527
"(35, 8, 6)",1,6583
"(35, 8, 7)",1,6639
"(35, 8, 8)",1,6695
"(35, 8, 9)",1,6751
"(35, 8, 10)",1,6807
"(35, 9, 1)",1,5296
"(35, 9, 2)",1,5352
"(35, 9, 3)",1,5408
"(35, 9, 4)",1,5464
"(35, 9, 5)",1,5520
"(35, 9, 6)",1,5576
"(35, 9, 7)",1,5632
"(35, 9, 8)",1,5688
"(35, 9, 9)",1,5744
"(35, 9, 10)",1,5800
"(35, 10, 1)",0,0
"(35, 10, 2)",0,0
"(35, 10, 3)",0,0
"(35, 10, 4)",0,0
"(35, 10, 5)",0,0
"(35, 10, 6)",0,0
"(35, 10, 7)",0,0
"(35, 10, 8)",0,0
"(35, 10, 9)",0,0
"(35, 10, 10)",0,0
"(35, 11, 1)",1,5856
"(35, 11, 2)",1,5912
"(35, 11, 3)",1,5968
"(35, 11, 4)",1,6024
"(35, 11, 5)",1,6080
"(35, 11, 6)",1,6136
"(35, 11, 7)",1,6192
"(35, 11, 8)",1,6248
"(35, 11, 9)",0,0
"(35, 11, 10)",0,0
"(35, 12, 1)",1,4736
"(35, 12, 2)",1,4792
"(35, 12, 3)",1,4848
"(35, 12, 4)",1,4904
"(35, 12, 5)",1,4960
"(35, 12, 6)",1,5016
"(35, 12, 7)",1,5072
"(35, 12, 8)",1,5128
"(35, 12, 9)",1,5184
"(35, 12, 10)",1,5240
"(35, 13, 1)",1,3729
"(35, 13, 2)",1,3785
"(35, 13, 3)",1,3841
"(35, 13, 4)",1,3897
"(35, 13, 5)",1,3953
"(35, 13, 6)",1,4009
"(35, 13, 7)",1,4065
"(35, 13, 8)",1,4121
"(35, 13, 9)",1,4177
"(35, 13, 10)",1,4233
"(35, 14, 1)",0,0
"(35, 14, 2)",0,0
"(35, 14, 3)",0,0
"(35, 14, 4)",0,0
"(35, 14, 5)",0,0
"(35, 14, 6)",0,0
"(35, 14, 7)",0,0
"(35, 14, 8)",0,0
"(35, 14, 9)",0,0
"(35, 14, 10)",0,0
"(35, 15, 1)",1,4289
"(35, 15, 2)",1,4345
"(35, 15, 3)",1,4401
"(35, 15, 4)",1,4457
"(35, 15, 5)",1,4513
"(35, 15, 6)",1,4569
"(35, 15, 7)",1,4625
"(35, 15, 8)",1,4681
"(35, 15, 9)",0,0
"(35, 15, 10)",0,0
"(35, 16, 1)",1,3169
"(35, 16, 2)",1,3225
"(35, 16, 3)",1,3281
"(35, 16, 4)",1,3337
"(35, 16, 5)",1,3393
"(35, 16, 6)",1,3449
"(35, 16, 7)",1,3505
"(35, 16, 8)",1,3561
"(35, 16, 9)",1,3617
"(35, 16, 10)",1,3673
"(35, 17, 1)",1,2162
"(35, 17, 2)",1,2218
"(35, 17, 3)",1,2274
"(35, 17, 4)",1,2330
"(35, 17, 5)",1,2386
"(35, 17, 6)",1,2442
"(35, 17, 7)",1,2498
"(35, 17, 8)",1,2554
"(35, 17, 9)",1,2610
"(35, 17, 10)",1,2666
"(35, 18, 1)",0,0
"(35, 18, 2)",0,0
"(35, 18, 3)",0,0
"(35, 18, 4)",0,0
"(35, 18, 5)",0,0
"(35, 18, 6)",0,0
"(35, 18, 7)",0,0
"(35, 18, 8)",0,0
"(35, 18, 9)",0,0
"(35, 18, 10)",0,0
"(35, 19, 1)",1,2722
"(35, 19, 2)",1,2778
"(35, 19, 3)",1,2834
"(35, 19, 4)",1,2890
"(35, 19, 5)",1,2946
"(35, 19, 6)",1,3002
"(35, 19, 7)",1,3058
"(35, 19, 8)",1,3114
"(35, 19, 9)",0,0
"(35, 19, 10)",0,0
"(35, 20, 1)",1,1602
"(35, 20, 2)",1,1658
"(35, 20, 3)",1,1714
"(35, 20, 4)",1,1770
"(35, 20, 5)",1,1826
"(35, 20, 6)",1,1882
"(35, 20, 7)",1,1938
"(35, 20, 8)",1,1994
"(35, 20, 9)",1,2050
"(35, 20, 10)",1,2106
"(35, 21, 1)",1,595
"(35, 21, 2)",1,651
"(35, 21, 3)",1,707
"(35, 21, 4)",1,763
"(35, 21, 5)",1,819
"(35, 21, 6)",1,875
"(35, 21, 7)",1,931
"(35, 21, 8)",1,987
"(35, 21, 9)",1,1043
"(35, 21, 10)",1,1099
"(35, 22, 1)",0,0
"(35, 22, 2)",0,0
"(35, 22, 3)",0,0
"(35, 22, 4)",0,0
"(35, 22, 5)",0,0
"(35, 22, 6)",0,0
"(35, 22, 7)",0,0
"(35, 22, 8)",0,0
"(35, 22, 9)",0,0
"(35, 22, 10)",0,0
"(35, 23, 1)",1,1155
"(35, 23, 2)",1,1211
"(35, 23, 3)",1,1267
"(35, 23, 4)",1,1323
"(35, 23, 5)",1,1379
"(35, 23, 6)",1,1435
"(35, 23, 7)",1,1491
"(35, 23, 8)",1,1547
"(35, 23, 9)",0,0
"(35, 23, 10)",0,0
"(35, 24, 1)",1,35
"(35, 24, 2)",1,91
"(35, 24, 3)",1,147
"(35, 24, 4)",1,203
"(35, 24, 5)",1,259
"(35, 24, 6)",1,315
"(35, 24, 7)",1,371
"(35, 24, 8)",1,427
"(35, 24, 9)",1,483
"(35, 24, 10)",1,539
"(36, 1, 1)",1,8431
"(36, 1, 2)",1,8487
"(36, 1, 3)",1,8543
"(36, 1, 4)",1,8599
"(36, 1, 5)",1,8655
"(36, 1, 6)",1,8711
"(36, 1, 7)",1,8767
"(36, 1, 8)",1,8823
"(36, 1, 9)",1,8879
"(36, 1, 10)",1,8935
"(36, 2, 1)",0,0
"(36, 2, 2)",0,0
"(36, 2, 3)",0,0
"(36, 2, 4)",0,0
"(36, 2, 5)",0,0
"(36, 2, 6)",0,0
"(36, 2, 7)",0,0
"(36, 2, 8)",0,0
"(36, 2, 9)",0,0
"(36, 2, 10)",0,0
"(36, 3, 1)",1,8991
"(36, 3, 2)",1,9047
"(36, 3, 3)",1,9103
"(36, 3, 4)",1,9159
"(36, 3, 5)",1,9215
"(36, 3, 6)",1,9271
"(36, 3, 7)",1,9327
"(36, 3, 8)",1,9383
"(36, 3, 9)",0,0
"(36, 3, 10)",0,0
"(36, 4, 1)",1,7871
"(36, 4, 2)",1,7927
"(36, 4, 3)",1,7983
"(36, 4, 4)",1,8039
"(36, 4, 5)",1,8095
"(36, 4, 6)",1,8151
"(36, 4, 7)",1,8207
"(36, 4, 8)",1,8263
"(36, 4, 9)",1,8319
"(36, 4, 10)",1,8375
"(36, 5, 1)",1,6864
"(36, 5, 2)",1,6920
"(36, 5, 3)",1,6976
"(36, 5, 4)",1,7032
"(36, 5, 5)",1,7088
"(36, 5, 6)",1,7144
"(36, 5, 7)",1,7200
"(36, 5, 8)",1,7256
"(36, 5, 9)",1,7312
"(36, 5, 10)",1,7368
"(36, 6, 1)",0,0
"(36, 6, 2)",0,0
"(36, 6, 3)",0,0
"(36, 6, 4)",0,0
"(36, 6, 5)",0,0
"(36, 6, 6)",0,0
"(36, 6, 7)",0,0
"(36, 6, 8)",0,0
"(36, 6, 9)",0,0
"(36, 6, 10)",0,0
"(36, 7, 1)",1,7424
"(36, 7, 2)",1,7480
"(36, 7, 3)",1,7536
"(36, 7, 4)",1,7592
"(36, 7, 5)",1,7648
"(36, 7, 6)",1,7704
"(36, 7, 7)",1,7760
"(36, 7, 8)",1,7816
"(36, 7, 9)",0,0
"(36, 7, 10)",0,0
"(36, 8, 1)",1,6304
"(36, 8, 2)",1,6360
"(36, 8, 3)",1,6416
"(36, 8, 4)",1,6472
"(36, 8, 5)",1,6528
"(36, 8, 6)",1,6584
"(36, 8, 7)",1,6640
"(36, 8, 8)",1,6696
"(36, 8, 9)",1,6752
"(36, 8, 10)",1,6808
"(36, 9, 1)",1,5297
"(36, 9, 2)",1,5353
"(36, 9, 3)",1,5409
"(36, 9, 4)",1,5465
"(36, 9, 5)",1,5521
"(36, 9, 6)",1,5577
"(36, 9, 7)",1,5633
"(36, 9, 8)",1,5689
"(36, 9, 9)",1,5745
"(36, 9, 10)",1,5801
"(36, 10, 1)",0,0
"(36, 10, 2)",0,0
"(36, 10, 3)",0,0
"(36, 10, 4)",0,0
"(36, 10, 5)",0,0
"(36, 10, 6)",0,0
"(36, 10, 7)",0,0
"(36, 10, 8)",0,0
"(36, 10, 9)",0,0
"(36, 10, 10)",0,0
"(36, 11, 1)",1,5857
"(36, 11, 2)",1,5913
"(36, 11, 3)",1,5969
"(36, 11, 4)",1,6025
"(36, 11, 5)",1,6081
"(36, 11, 6)",1,6137
"(36, 11, 7)",1,6193
"(36, 11, 8)",1,6249
"(36, 11, 9)",0,0
"(36, 11, 10)",0,0
"(36, 12, 1)",1,4737
"(36, 12, 2)",1,4793
"(36, 12, 3)",1,4849
"(36, 12, 4)",1,4905
"(36, 12, 5)",1,4961
"(36, 12, 6)",1,5017
"(36, 12, 7)",1,5073
"(36, 12, 8)",1,5129
"(36, 12, 9)",1,5185
"(36, 12, 10)",1,5241
"(36, 13, 1)",1,3730
"(36, 13, 2)",1,3786
"(36, 13, 3)",1,3842
"(36, 13, 4)",1,3898
"(36, 13, 5)",1,3954
"(36, 13, 6)",1,4010
"(36, 13, 7)",1,4066
"(36, 13, 8)",1,4122
"(36, 13, 9)",1,4178
"(36, 13, 10)",1,4234
"(36, 14, 1)",0,0
"(36, 14, 2)",0,0
"(36, 14, 3)",0,0
"(36, 14, 4)",0,0
"(36, 14, 5)",0,0
"(36, 14, 6)",0,0
"(36, 14, 7)",0,0
"(36, 14, 8)",0,0
"(36, 14, 9)",0,0
"(36, 14, 10)",0,0
"(36, 15, 1)",1,4290
"(36, 15, 2)",1,4346
"(36, 15, 3)",1,4402
"(36, 15, 4)",1,4458
"(36, 15, 5)",1,4514
"(36, 15, 6)",1,4570
"(36, 15, 7)",1,4626
"(36, 15, 8)",1,4682
"(36, 15, 9)",0,0
"(36, 15, 10)",0,0
"(36, 16, 1)",1,3170
"(36, 16, 2)",1,3226
"(36, 16, 3)",1,3282
"(36, 16, 4)",1,3338
"(36, 16, 5)",1,3394
"(36, 16, 6)",1,3450
"(36, 16, 7)",1,3506
"(36, 16, 8)",1,3562
"(36, 16, 9)",1,3618
"(36, 16, 10)",1,3674
"(36, 17, 1)",1,2163
"(36, 17, 2)",1,2219
"(36, 17, 3)",1,2275
"(36, 17, 4)",1,2331
"(36, 17, 5)",1,2387
"(36, 17, 6)",1,2443
"(36, 17, 7)",1,2499
"(36, 17, 8)",1,2555
"(36, 17, 9)",1,2611
"(36, 17, 10)",1,2667
"(36, 18, 1)",0,0
"(36, 18, 2)",0,0
"(36, 18, 3)",0,0
"(36, 18, 4)",0,0
"(36, 18, 5)",0,0
"(36, 18, 6)",0,0
"(36, 18, 7)",0,0
"(36, 18, 8)",0,0
"(36, 18, 9)",0,0
"(36, 18, 10)",0,0
"(36, 19, 1)",1,2723
"(36, 19, 2)",1,2779
"(36, 19, 3)",1,2835
"(36, 19, 4)",1,2891
"(36, 19, 5)",1,2947
"(36, 19, 6)",1,3003
"(36, 19, 7)",1,3059
"(36, 19, 8)",1,3115
"(36, 19, 9)",0,0
"(36, 19, 10)",0,0
"(36, 20, 1)",1,1603
"(36, 20, 2)",1,1659
"(36, 20, 3)",1,1715
"(36, 20, 4)",1,1771
"(36, 20, 5)",1,1827
"(36, 20, 6)",1,1883
"(36, 20, 7)",1,1939
"(36, 20, 8)",1,1995
"(36, 20, 9)",1,2051
"(36, 20, 10)",1,2107
"(36, 21, 1)",1,596
"(36, 21, 2)",1,652
"(36, 21, 3)",1,708
"(36, 21, 4)",1,764
"(36, 21, 5)",1,820
"(36, 21, 6)",1,876
"(36, 21, 7)",1,932
"(36, 21, 8)",1,988
"(36, 21, 9)",1,1044
"(36, 21, 10)",1,1100
"(36, 22, 1)",0,0
"(36, 22, 2)",0,0
"(36, 22, 3)",0,0
"(36, 22, 4)",0,0
"(36, 22, 5)",0,0
"(36, 22, 6)",0,0
"(36, 22, 7)",0,0
"(36, 22, 8)",0,0
"(36, 22, 9)",0,0
"(36, 22, 10)",0,0
"(36, 23, 1)",1,1156
"(36, 23, 2)",1,1212
"(36, 23, 3)",1,1268
"(36, 23, 4)",1,1324
"(36, 23, 5)",1,1380
"(36, 23, 6)",1,1436
"(36, 23, 7)",1,1492
"(36, 23, 8)",1,1548
"(36, 23, 9)",0,0
"(36, 23, 10)",0,0
"(36, 24, 1)",1,36
"(36, 24, 2)",1,92
"(36, 24, 3)",1,148
"(36, 24, 4)",1,204
"(36, 24, 5)",1,260
"(36, 24, 6)",1,316
"(36, 24, 7)",1,372
"(36, 24, 8)",1,428
"(36, 24, 9)",1,484
"(36, 24, 10)",1,540
"(37, 1, 1)",1,8432
"(37, 1, 2)",1,8488
"(37, 1, 3)",1,8544
"(37, 1, 4)",1,8600
"(37, 1, 5)",1,8656
"(37, 1, 6)",1,8712
"(37, 1, 7)",1,8768
"(37, 1, 8)",1,8824
"(37, 1, 9)",1,8880
"(37, 1, 10)",1,8936
"(37, 2, 1)",0,0
"(37, 2, 2)",0,0
"(37, 2, 3)",0,0
"(37, 2, 4)",0,0
"(37, 2, 5)",0,0
"(37, 2, 6)",0,0
"(37, 2, 7)",0,0
"(37, 2, 8)",0,0
"(37, 2, 9)",0,0
"(37, 2, 10)",0,0
"(37, 3, 1)",1,8992
"(37, 3, 2)",1,9048
"(37, 3, 3)",1,9104
"(37, 3, 4)",1,9160
"(37, 3, 5)",1,9216
"(37, 3, 6)",1,9272
"(37, 3, 7)",1,9328
"(37, 3, 8)",1,9384
"(37, 3, 9)",0,0
"(37, 3, 10)",0,0
"(37, 4, 1)",1,7872
"(37, 4, 2)",1,7928
"(37, 4, 3)",1,7984
"(37, 4, 4)",1,8040
"(37, 4, 5)",1,8096
"(37, 4, 6)",1,8152
"(37, 4, 7)",1,8208
"(37, 4, 8)",1,8264
"(37, 4, 9)",1,8320
"(37, 4, 10)",1,8376
"(37, 5, 1)",1,6865
"(37, 5, 2)",1,6921
"(37, 5, 3)",1,6977
"(37, 5, 4)",1,7033
"(37, 5, 5)",1,7089
"(37, 5, 6)",1,7145
"(37, 5, 7)",1,7201
"(37, 5, 8)",1,7257
"(37, 5, 9)",1,7313
"(37, 5, 10)",1,7369
"(37, 6, 1)",0,0
"(37, 6, 2)",0,0
"(37, 6, 3)",0,0
"(37, 6, 4)",0,0
"(37, 6, 5)",0,0
"(37, 6, 6)",0,0
"(37, 6, 7)",0,0
"(37, 6, 8)",0,0
"(37, 6, 9)",0,0
"(37, 6, 10)",0,0
"(37, 7, 1)",1,7425
"(37, 7, 2)",1,7481
"(37, 7, 3)",1,7537
"(37, 7, 4)",1,7593
"(37, 7, 5)",1,7649
"(37, 7, 6)",1,7705
"(37, 7, 7)",1,7761
"(37, 7, 8)",1,7817
"(37, 7, 9)",0,0
"(37, 7, 10)",0,0
"(37, 8, 1)",1,6305
"(37, 8, 2)",1,6361
"(37, 8, 3)",1,6417
"(37, 8, 4)",1,6473
"(37, 8, 5)",1,6529
"(37, 8, 6)",1,6585
"(37, 8, 7)",1,6641
"(37, 8, 8)",1,6697
"(37, 8, 9)",1,6753
"(37, 8, 10)",1,6809
"(37, 9, 1)",1,5298
"(37, 9, 2)",1,5354
"(37, 9, 3)",1,5410
"(37, 9, 4)",1,5466
"(37, 9, 5)",1,5522
"(37, 9, 6)",1,5578
"(37, 9, 7)",1,5634
"(37, 9, 8)",1,5690
"(37, 9, 9)",1,5746
"(37, 9, 10)",1,5802
"(37, 10, 1)",0,0
"(37, 10, 2)",0,0
"(37, 10, 3)",0,0
"(37, 10, 4)",0,0
"(37, 10, 5)",0,0
"(37, 10, 6)",0,0
"(37, 10, 7)",0,0
"(37, 10, 8)",0,0
"(37, 10, 9)",0,0
"(37, 10, 10)",0,0
"(37, 11, 1)",1,5858
"(37, 11, 2)",1,5914
"(37, 11, 3)",1,5970
"(37, 11, 4)",1,6026
"(37, 11, 5)",1,6082
"(37, 11, 6)",1,6138
"(37, 11, 7)",1,6194
"(37, 11, 8)",1,6250
"(37, 11, 9)",0,0
"(37, 11, 10)",0,0
"(37, 12, 1)",1,4738
"(37, 12, 2)",1,4794
"(37, 12, 3)",1,4850
"(37, 12, 4)",1,4906
"(37, 12, 5)",1,4962
"(37, 12, 6)",1,5018
"(37, 12, 7)",1,5074
"(37, 12, 8)",1,5130
"(37, 12, 9)",1,5186
"(37, 12, 10)",1,5242
"(37, 13, 1)",1,3731
"(37, 13, 2)",1,3787
"(37, 13, 3)",1,3843
"(37, 13, 4)",1,3899
"(37, 13, 5)",1,3955
"(37, 13, 6)",1,4011
"(37, 13, 7)",1,4067
"(37, 13, 8)",1,4123
"(37, 13, 9)",1,4179
"(37, 13, 10)",1,4235
"(37, 14, 1)",0,0
"(37, 14, 2)",0,0
"(37, 14, 3)",0,0
"(37, 14, 4)",0,0
"(37, 14, 5)",0,0
"(37, 14, 6)",0,0
"(37, 14, 7)",0,0
"(37, 14, 8)",0,0
"(37, 14, 9)",0,0
"(37, 14, 10)",0,0
"(37, 15, 1)",1,4291
"(37, 15, 2)",1,4347
"(37, 15, 3)",1,4403
"(37, 15, 4)",1,4459
"(37, 15, 5)",1,4515
"(37, 15, 6)",1,4571
"(37, 15, 7)",1,4627
"(37, 15, 8)",1,4683
"(37, 15, 9)",0,0
"(37, 15, 10)",0,0
"(37, 16, 1)",1,3171
"(37, 16, 2)",1,3227
"(37, 16, 3)",1,3283
"(37, 16, 4)",1,3339
"(37, 16, 5)",1,3395
"(37, 16, 6)",1,3451
"(37, 16, 7)",1,3507
"(37, 16, 8)",1,3563
"(37, 16, 9)",1,3619
"(37, 16, 10)",1,3675
"(37, 17, 1)",1,2164
"(37, 17, 2)",1,2220
"(37, 17, 3)",1,2276
"(37, 17, 4)",1,2332
"(37, 17, 5)",1,2388
"(37, 17, 6)",1,2444
"(37, 17, 7)",1,2500
"(37, 17, 8)",1,2556
"(37, 17, 9)",1,2612
"(37, 17, 10)",1,2668
"(37, 18, 1)",0,0
"(37, 18, 2)",0,0
"(37, 18, 3)",0,0
"(37, 18, 4)",0,0
"(37, 18, 5)",0,0
"(37, 18, 6)",0,0
"(37, 18, 7)",0,0
"(37, 18, 8)",0,0
"(37, 18, 9)",0,0
"(37, 18, 10)",0,0
"(37, 19, 1)",1,2724
"(37, 19, 2)",1,2780
"(37, 19, 3)",1,2836
"(37, 19, 4)",1,2892
"(37, 19, 5)",1,2948
"(37, 19, 6)",1,3004
"(37, 19, 7)",1,3060
"(37, 19, 8)",1,3116
"(37, 19, 9)",0,0
"(37, 19, 10)",0,0
"(37, 20, 1)",1,1604
"(37, 20, 2)",1,1660
"(37, 20, 3)",1,1716
"(37, 20, 4)",1,1772
"(37, 20, 5)",1,1828
"(37, 20, 6)",1,1884
"(37, 20, 7)",1,1940
"(37, 20, 8)",1,1996
"(37, 20, 9)",1,2052
"(37, 20, 10)",1,2108
"(37, 21, 1)",1,597
"(37, 21, 2)",1,653
"(37, 21, 3)",1,709
"(37, 21, 4)",1,765
"(37, 21, 5)",1,821
"(37, 21, 6)",1,877
"(37, 21, 7)",1,933
"(37, 21, 8)",1,989
"(37, 21, 9)",1,1045
"(37, 21, 10)",1,1101
"(37, 22, 1)",0,0
"(37, 22, 2)",0,0
"(37, 22, 3)",0,0
"(37, 22, 4)",0,0
"(37, 22, 5)",0,0
"(37, 22, 6)",0,0
"(37, 22, 7)",0,0
"(37, 22, 8)",0,0
"(37, 22, 9)",0,0
"(37, 22, 10)",0,0
"(37, 23, 1)",1,1157
"(37, 23, 2)",1,1213
"(37, 23, 3)",1,1269
"(37, 23, 4)",1,1325
"(37, 23, 5)",1,1381
"(37, 23, 6)",1,1437
"(37, 23, 7)",1,1493
"(37, 23, 8)",1,1549
"(37, 23, 9)",0,0
"(37, 23, 10)",0,0
"(37, 24, 1)",1,37
"(37, 24, 2)",1,93
"(37, 24, 3)",1,149
"(37, 24, 4)",1,205
"(37, 24, 5)",1,261
"(37, 24, 6)",1,317
"(37, 24, 7)",1,373
"(37, 24, 8)",1,429
"(37, 24, 9)",1,485
"(37, 24, 10)",1,541
"(38, 1, 1)",1,8433
"(38, 1, 2)",1,8489
"(38, 1, 3)",1,8545
"(38, 1, 4)",1,8601
"(38, 1, 5)",1,8657
"(38, 1, 6)",1,8713
"(38, 1, 7)",1,8769
"(38, 1, 8)",1,8825
"(38, 1, 9)",1,8881
"(38, 1, 10)",1,8937
"(38, 2, 1)",0,0
"(38, 2, 2)",0,0
"(38, 2, 3)",0,0
"(38, 2, 4)",0,0
"(38, 2, 5)",0,0
"(38, 2, 6)",0,0
"(38, 2, 7)",0,0
"(38, 2, 8)",0,0
"(38, 2, 9)",0,0
"(38, 2, 10)",0,0
"(38, 3, 1)",1,8993
"(38, 3, 2)",1,9049
"(38, 3, 3)",1,9105
"(38, 3, 4)",1,9161
"(38, 3, 5)",1,9217
"(38, 3, 6)",1,9273
"(38, 3, 7)",1,9329
"(38, 3, 8)",1,9385
"(38, 3, 9)",0,0
"(38, 3, 10)",0,0
"(38, 4, 1)",1,7873
"(38, 4, 2)",1,7929
"(38, 4, 3)",1,7985
"(38, 4, 4)",1,8041
"(38, 4, 5)",1,8097
"(38, 4, 6)",1,8153
"(38, 4, 7)",1,8209
"(38, 4, 8)",1,8265
"(38, 4, 9)",1,8321
"(38, 4, 10)",1,8377
"(38, 5, 1)",1,6866
"(38, 5, 2)",1,6922
"(38, 5, 3)",1,6978
"(38, 5, 4)",1,7034
"(38, 5, 5)",1,7090
"(38, 5, 6)",1,7146
"(38, 5, 7)",1,7202
"(38, 5, 8)",1,7258
"(38, 5, 9)",1,7314
"(38, 5, 10)",1,7370
"(38, 6, 1)",0,0
"(38, 6, 2)",0,0
"(38, 6, 3)",0,0
"(38, 6, 4)",0,0
"(38, 6, 5)",0,0
"(38, 6, 6)",0,0
"(38, 6, 7)",0,0
"(38, 6, 8)",0,0
"(38, 6, 9)",0,0
"(38, 6, 10)",0,0
"(38, 7, 1)",1,7426
"(38, 7, 2)",1,7482
"(38, 7, 3)",1,7538
"(38, 7, 4)",1,7594
"(38, 7, 5)",1,7650
"(38, 7, 6)",1,7706
"(38, 7, 7)",1,7762
"(38, 7, 8)",1,7818
"(38, 7, 9)",0,0
"(38, 7, 10)",0,0
"(38, 8, 1)",1,6306
"(38, 8, 2)",1,6362
"(38, 8, 3)",1,6418
"(38, 8, 4)",1,6474
"(38, 8, 5)",1,6530
"(38, 8, 6)",1,6586
"(38, 8, 7)",1,6642
"(38, 8, 8)",1,6698
"(38, 8, 9)",1,6754
"(38, 8, 10)",1,6810
"(38, 9, 1)",1,5299
"(38, 9, 2)",1,5355
"(38, 9, 3)",1,5411
"(38, 9, 4)",1,5467
"(38, 9, 5)",1,5523
"(38, 9, 6)",1,5579
"(38, 9, 7)",1,5635
"(38, 9, 8)",1,5691
"(38, 9, 9)",1,5747
"(38, 9, 10)",1,5803
"(38, 10, 1)",0,0
"(38, 10, 2)",0,0
"(38, 10, 3)",0,0
"(38, 10, 4)",0,0
"(38, 10, 5)",0,0
"(38, 10, 6)",0,0
"(38, 10, 7)",0,0
"(38, 10, 8)",0,0
"(38, 10, 9)",0,0
"(38, 10, 10)",0,0
"(38, 11, 1)",1,5859
"(38, 11, 2)",1,5915
"(38, 11, 3)",1,5971
"(38, 11, 4)",1,6027
"(38, 11, 5)",1,6083
"(38, 11, 6)",1,6139
"(38, 11, 7)",1,6195
"(38, 11, 8)",1,6251
"(38, 11, 9)",0,0
"(38, 11, 10)",0,0
"(38, 12, 1)",1,4739
"(38, 12, 2)",1,4795
"(38, 12, 3)",1,4851
"(38, 12, 4)",1,4907
"(38, 12, 5)",1,4963
"(38, 12, 6)",1,5019
"(38, 12, 7)",1,5075
"(38, 12, 8)",1,5131
"(38, 12, 9)",1,5187
"(38, 12, 10)",1,5243
"(38, 13, 1)",1,3732
"(38, 13, 2)",1,3788
"(38, 13, 3)",1,3844
"(38, 13, 4)",1,3900
"(38, 13, 5)",1,3956
"(38, 13, 6)",1,4012
"(38, 13, 7)",1,4068
"(38, 13, 8)",1,4124
"(38, 13, 9)",1,4180
"(38, 13, 10)",1,4236
"(38, 14, 1)",0,0
"(38, 14, 2)",0,0
"(38, 14, 3)",0,0
"(38, 14, 4)",0,0
"(38, 14, 5)",0,0
"(38, 14, 6)",0,0
"(38, 14, 7)",0,0
"(38, 14, 8)",0,0
"(38, 14, 9)",0,0
"(38, 14, 10)",0,0
"(38, 15, 1)",1,4292
"(38, 15, 2)",1,4348
"(38, 15, 3)",1,4404
"(38, 15, 4)",1,4460
"(38, 15, 5)",1,4516
"(38, 15, 6)",1,4572
"(38, 15, 7)",1,4628
"(38, 15, 8)",1,4684
"(38, 15, 9)",0,0
"(38, 15, 10)",0,0
"(38, 16, 1)",1,3172
"(38, 16, 2)",1,3228
"(38, 16, 3)",1,3284
"(38, 16, 4)",1,3340
"(38, 16, 5)",1,3396
"(38, 16, 6)",1,3452
"(38, 16, 7)",1,3508
"(38, 16, 8)",1,3564
"(38, 16, 9)",1,3620
"(38, 16, 10)",1,3676
"(38, 17, 1)",1,2165
"(38, 17, 2)",1,2221
"(38, 17, 3)",1,2277
"(38, 17, 4)",1,2333
"(38, 17, 5)",1,2389
"(38, 17, 6)",1,2445
"(38, 17, 7)",1,2501
"(38, 17, 8)",1,2557
"(38, 17, 9)",1,2613
"(38, 17, 10)",1,2669
"(38, 18, 1)",0,0
"(38, 18, 2)",0,0
"(38, 18, 3)",0,0
"(38, 18, 4)",0,0
"(38, 18, 5)",0,0
"(38, 18, 6)",0,0
"(38, 18, 7)",0,0
"(38, 18, 8)",0,0
"(38, 18, 9)",0,0
"(38, 18, 10)",0,0
"(38, 19, 1)",1,2725
"(38, 19, 2)",1,2781
